736159,7511123.853,4693834.863
736198,7511144.119,4693838.872
736199,7511162.109,4693834.97
736200,7511168.581,4693833.135
736201,7511173.901,4693825.322
736202,7511174.179,4693819.724
736206,7511173.688,4693814.791
736207,7511170.858,4693810.895
736208,7511156.545,4693791.194
736209,7511145.919,4693803.158
736270,7511141.778,4693807.571
736271,7511117.992,4693832.963
736272,7511172.047,4693766.179
736273,7511161.029,4693783.957
736274,7511161.818,4693784.656
736275,7511186.754,4693788.926
736276,7511202.687,4693806.158
736277,7511211.309,4693797.147
736278,7511233.408,4693774.915
736279,7511211.056,4693753.051
736280,7511222.257,4693738.038
736286,7511220.14,4693736.581
736287,7511218.788,4693735.998
736288,7511204.389,4693755.272
736289,7511181.03,4693748.158
736290,7511176.924,4693756.395
1,7511172.734,4693808.302
2,7511154.449,4693793.554
3,7511169.617,4693805.787
4,7511183.442,4693786.683
5,7511187.701,4693780.297
6,7511170.07,4693769.37
7,7511199.623,4693769.929
8,7511219.316,4693789.092
