85462 7511168.5810 4693833.1350 624.5900 "85462"
85463 7511162.1090 4693834.9700 624.5480 "85463"
85481 7511220.1400 4693736.5810 620.2860 "85481"
85482 7511222.2570 4693738.0380 620.2730 "85482"
85488 7511173.6880 4693814.7910 623.7470 "85488"
85489 7511174.1790 4693819.7240 623.8400 "85489"
85490 7511173.9010 4693825.3220 624.2050 "85490"
85491 7511233.4080 4693774.9150 620.7540 "85491"
85492 7511211.3090 4693797.1470 622.5720 "85492"
85493 7511202.6870 4693806.1580 623.3320 "85493"
85496 7511186.7540 4693788.9260 622.5860 "85496"
85497 7511170.8580 4693810.8950 623.5810 "85497"
85498 7511144.1190 4693838.8720 624.1520 "85498"
85499 7511123.8530 4693834.8630 623.1090 "85499"
85500 7511117.9920 4693832.9630 622.7480 "85500"
85515 7511156.5450 4693791.1940 621.9710 "85515"
85516 7511145.9190 4693803.1580 622.1830 "85516"
85517 7511141.7780 4693807.5710 622.3660 "85517"
88353 7511161.0290 4693783.9570 622.4390 "88353"
88354 7511172.0470 4693766.1790 622.0080 "88354"
88355 7511176.9240 4693756.3950 621.6330 "88355"
88356 7511161.8180 4693784.6560 621.6680 "88356"
88357 7511211.0560 4693753.0510 620.7370 "88357"
88358 7511218.7880 4693735.9980 620.3020 "88358"
88359 7511204.3890 4693755.2720 620.6980 "88359"
88360 7511181.0300 4693748.1580 620.9690 "88360"
